index,sid,text,polarity,file,label,domain_confidence,domain
6627,-,با تشکر از سایت عالی digikala,2,data/extra/Apple iPhone 5 - 64GB.xml,1,0.9951910972595215,0
7274,-,البته اتصال داک کیبورد وزن آن‌را بیش از دو برابر افزایش می‌دهد، اما با این حال هنوز با وزنی کمتر از ۱٫۱ کیلوگرم وزن بسیار مناسبی دارد.,1,data/extra/Asus VivoTab RT TF600T - 32GB.xml,1,0.998691393644549,1
10,rev-11,این صفحه نمایش قادر است ۱۶ میلیون رنگ را تولید نماید و همانند لومیا ۹۲۰ مجهز به تکنولوژی ClearBlack می‌باشد که باعث می‌گردد متون در آن بسیار خوانا‌تر باشند و عملکرد آن زیر نور آفتاب بسیار خوب باشد.,2,data/main/Nokia Lumia 620.xml,1,0.9988339259289205,1
957,-,واقعا ارزش خرید داره.,2,data/extra/Asus PadFone 2 -32GB.xml,1,0.9991976618766785,0
9235,-,و دیگه اینکه لوازم جانبیش خیلی گرونه.,-1,data/extra/Samsung Galaxy Note 10.1 N8000 - 16GB.xml,0,0.9992831349372864,0
6040,-,برای استفاده از این سیستم شما دست کم به یک Speedlite ۶۰۰EX-RT و فرستنده‌ی ST-E۳-RT احتیاج خواهید داشت که روی هم تقریبا به اندازه‌ی خود دوربین قیمت خواهند داشت.,-1,data/extra/Canon EOS 650D Kit EF-18-55 IS.xml,0,0.9953939970582724,1
0,gr-39-1,با وجود پردازنده دو هسته‌ای که داره قیمتش مناسبه فقط باید امتحانشا تو ایران پس بده چون گوشی جدیده,1,data/main/Huawei Ascend Y300.xml,1,0.9991492033004761,0
0,gr-11-1,کارش بیسته,2,data/main/Sony HDR-XR550.xml,1,0.999515175819397,0
0,gr-4-1,سلام، حدود یکسال هست که دارم، بعد از اولین شارژ کیفیتش خیلی اومد پایین، ,-2,data/main/HP LaserJet P1102.xml,0,0.9936646223068237,0
5157,-,من این گوشی رو حدوده ۳ روزه از سایت خوب دیجی کالا خریدم و از گوشی راضیم واقعا گوشی خوبیه نسبت به قیمت و امکاناتش.,1,data/extra/LG Optimus L7 II Dual P715.xml,1,0.9990160465240479,0
981,-,واقعا عالیه از دیدنش شگفت زده شدم,2,data/extra/Asus PadFone 2 -32GB.xml,1,0.9988456964492798,0
8943,-,فراموش نکنیم بگوییم که، این لنز می‌تواند از فاصله‌ی ۵ سانتی متری هم بر روی سوژه فوکوس کند تا در کل مود ماکروی خیلی خوبی داشته باشد.,1,data/extra/Sony Cybershot HX50v.xml,1,0.9983111369656399,1
0,gr-41-1,سلام من یک هفته هست که این لپ تاب رو خریدم همه چیزش عالیه و بهترین نکته آن صفحه نمایش ضد انعکاس نور هست که واقعا عالیه,2,data/main/HP_ProBook_4540s-A.xml,1,0.9987521171569824,0
1580,-,از تنظیمات دستی این دوربین نیز می‌توان به فوکوس، تنظیمات نوردهی، سرعت شاتر، تراز سفیدی و امکان دسترسی سریع و مستقیم به بعضی قابلیت‌ها اشاره کرد.,1,data/extra/JVC GZ-MG555_Hosseini.xml,1,0.9989840565249324,1
7712,-,حتی هنگامی که بار محسباتی سنگینی بر روی سیستم قرار گرفته و دستگاه تحت استرس می‌باشد، دمای بدنه زیاد گرم نشده و سیستم خنک کننده، صدای آزار دهنده‌ای ایجاد نمی‌کند.,1,data/extra/HP Pavilion Sleekbook 14-b009tu.xml,1,0.9976963822264224,1
0,cr-1-1,سلام به همه دوستان من یکی از این دوربینها رو از همین سایت خریدم، فقط در حد یک اسباب بازی هستش بجز وزن و باریکیش هیچ چیزش بدرد نمی‌خوره، دوربین عکاسیش که ۵ مگا پیکسل معرفی شده در حد یک دوربین سه مگا پیکسلی هم عکسهای شفاف نمیگیره، لرزش گیر که گفته شده داره اصلا وجود نداره چون برای گرفتن عکس کافیه یک مگس روی دست شما بشینه دیگه بجز یک صحنه تار دیگه چیزی مشخص نمیشه که از چه چیزی عکس گرفتی، فلاشم که گفتن داره نداره فقط یک لامپ ال ای دی داره که فلش نمیزنه بلکه به عنوان یک چراغ ثابت روشن میشه، فقط فیلم بر داریش بد نیست که اونم با این قیمت زیاد نمی‌ارزه چون خودم یک دوربین کانن sx۱۰۰ کانن دارم که حالا حدودا با قیمت ۱۵۰ تومن گیر میاد یا توی خود همین سایت دور بینهایی با ۱۲ مگا پیکسل با قیمتهای ارزانتر وجود داره که فیلم برداریش خیلی بهتر از این است و فقط اسم فیلم برداری این ful hd، زوم روی فیلم برداری هم نداره، فقط سبک و باریکه همین خوبی رو داره و دیگر هیچ ,-1,data/main/Toshiba Camileo S20.xml,0,0.9978237152099609,0
5958,-,این دوربین در شرایط نوری ضعیف تا ISO ۶۴۰۰ عکسهای فوق العاده‌ای میگیره.,2,data/extra/Canon EOS 650D Kit EF-18-55 IS.xml,1,0.9982040483737364,1
7694,-,عملکرد خود تاچ پد و کلیدهای پایین آن بسیار خوب و رضایت بخش می‌باشد.,2,data/extra/HP Pavilion Sleekbook 14-b009tu.xml,1,0.9985325351590291,1
3379,-,اگر طراحی و کیفیت بسیار عالی ASUS را می‌پسندید و در ضمن قصد دارید تا نوت‌بوکی با سخت افزارهای مورد نیاز و سایز مناسب خود را داشته باشید، ASUS X انتخاب خوبیست.,2,data/extra/Asus X43SD_Hosseini.xml,1,0.994723258074373,1
1153,-,اگر در همین رزولوشن آن را بر روی Economic mode قرار دهید، سرعت به ۱۹ صفحه در دقیقه افزایش می‌یابد.,1,data/extra/HP LaserJet M1132_Hosseini.xml,1,0.998926289845258,1
2718,-,اما در هنگام زوم کامل با f/۶٫۳ چندان لنز سریعی نمی‌باشد.,-1,data/extra/Samsung DV300F_Hosseini.xml,0,0.9985166350379586,1
3400,-,اما در کل باید بگوییم که از دیدن کیفیت صفحه نمایش این گوشی هیجان زده خواهید شد.,1,data/extra/HTC Windows Phone 8X_Hosseini.xml,1,0.9976311102509499,1
10971,-,در کل می‌توان این‌گونه استنباط نمود که این صفحه نمایش برای این مدل با این قیمت چیزی بیشتر از حد انتظار محسوب می‌شود.,1,data/extra/Nokia Asha 302_Hosseini.xml,1,0.9977632786612958,1
11576,-,با این حال از نرم افزار OCR کاملا شگفت زده شدیم به صورتی که با موفقیت توانست یک سند A۴ را به فایل متنی تبدیل کند.,1,data/extra/HP Scanjet G2410_Hosseini.xml,1,0.9986453979508951,1
3131,-,اما لازم به ذکر است که مشکلات برنامه، مربوط به تمامی شهرها نمی‌شود و بیشتر در شهر‌های کوچک وجود دارد.,-1,data/extra/Apple iPad mini WiFi-16GB.xml,0,0.99836747685913,1
8500,-,نسبت به امکاناتش به صرفه نیست ولی خیلی هم خوشگله,1,data/extra/Sony Xperia E Dual.xml,1,0.9987038373947144,0
10034,-,از نظر کیفیت ساخت هم باید گفت که ۶۰۰D برای رده‌ی کاربرانی که ساخته شده است کیفیت خوبی دارد و کاملا مستحکم می‌باشد.,2,data/extra/(Canon EOS 600D (Kiss X5 - Rebel T3i.xml,1,0.9960551513358951,1
1,cr-17-2,از لحاظ کیفیت هم همه میدونن (مخصوصا سامسونگیها) اپل حرف اول رو تو دنیا میزنه نوت۲ رم ۲ گیگ داره و میتونه صفحه رو دو قسمت کنه و دو تا برنامه رو باهم اجرا کنه که واقعا این یکی از چیزای استثناییشه.,1,data/main/Apple iPhone 5 - 16GB.xml,1,0.9951352477073669,0
6783,-,بر طبق اعلام این سایت، فرکانس پردازنده آیفون ۵ حداکثر ۱٫۲GHz می‌باشد که به همراه ۱ گیگابایت حافظه رم و یک پردازشگر گرافیکی بسیار قدرتمند از نوع PowerVR SGX ۵۴۳MP و سه هسته‌ای تولید گشته است.,2,data/extra/Apple iPhone 5 - 64GB.xml,1,0.9984936786349863,1
7399,-,در حقیقت ۴s با وزن ۱۴۰ گرم حدود ۳ گرم از iPhone ۴ که ۱۳۷ گرم وزن داشت سنگین‌تر است.,-1,data/extra/Apple iPhone 4S-32GB.xml,0,0.9979523115325719,1
97,rev-98,این ویژگی Voice to Speech در جاهای دیگر گوشی مثل جستجو در گوگل یا در مروگر برای نوشتن آدرس‌های اینترنتی هم کاربرد دارد.,1,data/main/Samsung Galaxy S II I9100 - 16GB.xml,1,0.9976232640910894,1
5,rev-6,این دستگاه‌ها پرتابل (قابل حمل) بوده و این خصوصیت، امکان زیادی را به شما میدهد.,1,data/main/Scanzee BQS030w.xml,1,0.9987725920509547,1
126,-,با وجود این سخت‌افزار قدرتمند و البته نسخه ۴ سیستم عامل اندروید، می‌توان گفت که تقریبا همگی برنامه‌های موجود برای اندروید را می‌توان به راحتی بر روی Optimus VU نصب و اجرا نمود.,1,data/extra/LG Optimus Vu P895_Hosseini.xml,1,0.9986320979660377,1
12094,-,در مود intelligent Auto نیز کافی است که دوربین را به سوی سوژه نشانه بروید تا خود همه‌ی تنظیمات را انجام دهد و بهترین عکس گرفته شود.,2,data/extra/(Panasonic Lumix DMC-TZ18 (ZS8_Anvari.xml,1,0.9989794516004622,1
4750,-,مرسی از دی جی کالا که باعث میشه با کمک هم انتخابو داشته باشیم,1,data/extra/LG LED 42LM66100.xml,1,0.9939752221107483,0
7036,-,• باتری سامسونگ با قرار دادن یک باتری ۴۶۰۰ میلی آمپری بر روی تبلت جدید خود، خیال کاربران را از جهت شارژ دهی آن تا حدودی راحت نموده است.,1,data/extra/Samsung Galaxy Note N5100 - 16GB_Hosseini.xml,1,0.9988725156290457,1
2238,-,با توجه به قیمتش و برند ایسوس لب تاب خوبیه مخصوصا که قسمت بیرونی و استراحتگاه مچ از فلز هست اما بنظرم نسبت به مشخصاتش یه مقدار کند عمل میکنه مخصوصا از لحاظ گرافیکی ولی به دوستانی که به ظاهر و باکلاس بودن لب تاب خیلی اهمیت میدن انتخاب بسیار خوبیه الانم با همین لب تاب کامنت مینویسم برای دوستانی که حروف فارسی روی کیبوردو ازحفظ نیستن یه مقدار سخته تایپ کردن فارسی برچسب حروف هم که بزنید از زیباییش کاسته میشه,1,data/extra/Asus U57A.xml,1,0.9920763969421387,0
11,cr-3-12,یه کم این کنسول جدیداش نسبت به قبلیاش لنزشون ضعیفتره که مشکلی نیست البته.,1,data/main/Microsoft Xbox 360 Slim 250GB Console with Kinect.xml,1,0.9931603670120239,0
11238,-,این دستگاه در دو رنگ مشکی و نقره‌ای عرضه شده است.,1,data/extra/Sony PlayStation 2.xml,1,0.997030486818403,1
8191,-,فلش درایو S۰۰۷ که اخیرا تولید شده است حالت ارتجاعی دارد و تحمل افتادن بر روی سطوح ناهموار را دارد با سرعت انتقال اطلاعات بالا به اندازه کافی برای اینکه با خود نگه دارید مناسب است.,1,data/extra/ADATA S007 - 4GB.xml,1,0.9976190906018019,1
11312,-,هم شیکه هم کار راه انداز.,1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,1,0.9933071732521057,0
684,-,اما این مدل اچ تی سی غوغا کرده.,1,data/extra/HTC Butterfly.xml,1,0.9977641392033547,1
2,gr-1-3,فیلمش قابله قبوله.,1,data/main/Fujifilm Finepix S3200.xml,1,0.9991311430931091,0
12123,-,به نظر من این گوشی با قابلیت هایی که داره خریدنش عالیه هم چنین در مقایسه با گوشی هایی دیگر مثل sony sl من که حتما با ید این رو بخرم,2,data/extra/Sony Xperia V.xml,1,0.9932054281234741,0
3,gr-37-4,اما واقعیت چیز دیگری است؛ در واقع برتری اپل اول از همه در سیستم عامل منحصر به فرد اوست.,1,data/main/Apple iPhone 5 - 16GB.xml,1,0.9985014649573714,1
4543,-,به لطف پردازنده چهار هسته‌ای ۱٫۵ گیگا هرتزی One X، محیط رابط کاربری بی نهایت روان است و کوچک‌ترین کاهش سرعتی در حین کار کردن با گوشی احساس نخواهید کرد.,2,data/extra/HTC One X - 16GB.xml,1,0.9979407901410013,1
5006,-,یکی از نقاط ضعف این دوربین، ضبط نشدن صدا هنگام زوم اپتیکال در حین فیلمبرداری است و ماکرو هم از فاصله ۱۰cm کار می‌کنه که وقتی میخواین عکس‌های ماکرو بگیرین یکم با مشکل روبرو میشین و از لحاظ قدرت نرم افزاری هم ضعیفه، یعنی شما چیزی به اسم افکت‌های سپیا، سیاه و سفید، یا از این جور چیزها ندارین..,-2,data/extra/Fujifilm FinePix JV300.xml,0,0.9972698951605707,1
5,gr-104-6,اس ۳ هم که سخت افزارش از نوت ۲ ضعیف‌تر است.,-1,data/main/Apple iPhone 5 - 16GB.xml,0,0.9911659397184849,1
9372,-,هم نسخه اولیه آندروید قدیمی هست هم قیمت نسبت به امکانات تقریبا میشه گفت بسیار بالاست!,-2,data/extra/Samsung Galaxy Note 10.1 N8000 - 16GB.xml,0,0.9932761192321777,0
1,cr-19-2,آیفون در زمان معرفی خودش یک نوآوری بود هم از لحاظ ارگونومی و هم از لحاظ سیستم عامل متفاوتش.,1,data/main/Apple iPhone 5 - 16GB.xml,1,0.99466482270509,1
8830,-,یک گوشی شکیل که به لطف ذوق طراحان سونی از ظاهر منحصر بفردی بهره میبره و از Xperia T خوش دست تره.,2,data/extra/Sony Xperia TX.xml,1,0.9984714054735377,1
2715,-,این کمینه‌ی نسبت کانونی بسیار عالی، به شما اجازه می‌دهد که بتوانید در شرایط نوری نزدیک به تاریکی هم با سرعت‌های شاتر بالاتر عکاسی کنید.,2,data/extra/Samsung DV300F_Hosseini.xml,1,0.9980892365565524,1
10184,-,باطریه خوبی هم داره با توجه به پردازنده و رم عالیش.,2,data/extra/LG Nexus 4 E960 - 16GB.xml,1,0.9986358284950256,0
4488,-,در ایزو ۸۰۰ نویز بیشتری پدیدار می‌گردد ولی همچنان عکس‌ها کاملا قابل استفاده هستند.,1,data/extra/(Canon IXUS 500 HS (ELPH 520 HS - IXY 3_Ahmadian.xml,1,0.9970641022082418,1
60,rev-61,نکته بسیار مفید این برنامه قابلیت به روز رسانی آن با تقویم فیسبوکتان است که خیلی از مواردی که خودتان هم یادتان نباشد را به شما یاد آوری می‌کند.,1,data/main/Samsung Galaxy Note N5100 - 16GB.xml,1,0.9979786577168852,1
3,gr-5-4,رنگ اولیه با شارژ مجددش خیلی متفاوت نبود (چون آشنا داشتم کیفیت جوهرش بعد از شارژ هم بسیار خوب بود).,1,data/main/HP LaserJet P1102.xml,1,0.9975876808166504,0
17,rev-18,بنابراین شما می‌توانید دوربین را هم از طریق نمایشگر، و هم از طریق دکمه‌های فیزیکی کنترل کنید.,1,data/main/Canon PowerShot A3400 IS.xml,1,0.9987730133580044,1
6,cr-1-7,قیمت بالا.,-1,data/main/Sony HDR-XR550.xml,0,0.9977752566337585,0
10296,-,من دوربینو تازه خریدم خیلی خیلی ازش راضیم,2,data/extra/Nikon Coolpix P510.xml,1,0.9994736313819885,0
6012,-,در ضمن این را هم بگوییم که ۶۵۰D نخستین دوربین DSLR کانن است که از Subject Tracking بهره می‌برد تا در صورت حرکت سوژه به طور خودکار فوکوس بر روی آن حفظ شود.,1,data/extra/Canon EOS 650D Kit EF-18-55 IS.xml,1,0.998892359319143,1
4462,-,کمینه‌ی نسبت کانونی ارایه شده توسط آن نیز f/۳٫۴-۵٫۶ می‌باشد که نسبتا خوب است.,1,data/extra/(Canon IXUS 500 HS (ELPH 520 HS - IXY 3_Ahmadian.xml,1,0.9987789895385504,1
8731,-,دسترسی نسبتا ساده‌ای است و در ضمن این تنها کارتریج این دستگاه می‌باشد که توانایی پشتیبانی از چاپ ۱۶۰۰ صفحه پیش از تعویض را هم دارد.,1,data/extra/HP LaserJet P1102_Hosseini.xml,1,0.9988283617421985,1
8661,-,بنابراین نوکیا ۵۰۰ با وجود قیمت ارزانی که دارد، حتی از Nokia N۸ معروف هم سریع‌تر است.,1,data/extra/Nokia 500.xml,1,0.9969194564037025,1
11142,-,این گوشی نسبت به قیمتش واقعا عالیه,2,data/extra/Huawei U8825D Ascend G330.xml,1,0.996894121170044,0
2305,-,سخت افزار گوشی True HD یکی از برترین سخت افزار‌های در بین گوشی‌های ۲ هسته‌ای به شمار می‌رود.,2,data/extra/LG Optimus True HD LTE P936_Hosseini.xml,1,0.9984660069458187,1
2,rev-3,همانند F۷۷۰، این دوربین هم طراحی بسیار شکیل و زیبایی دارد که هم از نظر زیبایی شناختی و هم ارگونومی از مدل‌های پیشین بهتر است.,2,data/main/Fujifilm FinePix F660EXR.xml,1,0.9988116397289559,1
3,gr-1-4,تنها یک مشکل دارد که آنهم مایکروسافت گفته با آپدیت سیستم در ماه آتی این مشکل را نیز مرتفع می‌نماید و آن مشکل عدم امکان استفاده از VPN است.,-1,data/main/HTC Windows Phone 8X.xml,0,0.9986403922084719,1
3,rev-4,اگرچه جنس بدنه Google Nexus ۷ از پلاستیک ساخته شده است اما بسیار مقاوم و با کیفیت به نظر می‌رسد و به دلیل شکل کاملا مستطیلی آن، به راحتی می‌توان با یک دست با آن کار کرد.,1,data/main/Asus Google Nexus 7 3G - 32GB.xml,1,0.9973563943058252,1
320,-,بدنه‌ی این دوربین کاملا خوش ساخت درست شده و در رنگ‌های مختلفی نیز تولید شده است تا باب طبع سلیقه‌های مختلف باشد.,2,data/extra/Casio Exilim EX-Z3000.xml,1,0.998862688546069,1
8931,-,بنابراین از این نظر HX۵۰v یک پیشتاز است.,1,data/extra/Sony Cybershot HX50v.xml,1,0.9955121646635234,1
10,cr-18-11,۲. صفحه نمایش رتینا LED-backlit: واقعا شگفت انگیز است.,2,data/main/Apple iPhone 5 - 16GB.xml,1,0.9969302827958018,1
86,rev-87,اگر مکالمه با تبلت ۸ اینچی برای شما یک مزیت محسوب می‌گردد، و یا اگر به دنبال تبلتی برای انجام کارهای گرافیکی می‌گردید، Samsung Galaxy Note ۸ یک انتخاب بسیار خوب برای شماست که مسلما از خرید آن پشیمان نخواهید شد.,1,data/main/Samsung Galaxy Note N5100 - 16GB.xml,1,0.9987010187469423,1
283,-,به نظر من در این رنج قیمت خیلی مناسبه.,1,data/extra/Canon CanoScan LiDe 110.xml,1,0.9991036057472229,0
39,rev-40,اما Desire SV با دارا بودن پردازنده یک گیگاهرتزی، صفحه نمایش ۴٫۳ اینچی، دوربین ۸ مگاپیکسلی و نسخه ۴٫۰ سیستم عامل اندروید، امکانات متنوع و مناسبی را در قالب یک گوشی هوشمند دو سیم کارته در اختیار کاربران قرار می‌دهد.,1,data/main/HTC Desire SV.xml,1,0.9988462751498446,1
27,rev-28,متاسفانه عکس‌های گرفته شده با دوربین این تبلت از کیفیت رضایت بخشی برخوردار نیستند.,-1,data/main/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,0,0.9972794987261295,1
1152,-,سرعت پرینت به نوعی فوق العاده می‌باشد، به طوری که در تنظیمات استاندارد با رزولوشن ۶۰۰، این پرینتر توانایی چاپ ۱۸ صفحه‌ی A۴ در دقیقه را دارد.,2,data/extra/HP LaserJet M1132_Hosseini.xml,1,0.9987573738908395,1
1,cr-9-2,من خودم گوشی روبه اندروید۴ اپدیت کردم واقعا با حال شده بعضی از برنامه‌ها روی اندروید ۲٫۳ جواب نمی‌داد ولی الان همه‌ی برنامه هارو ساپورت می‌کنه و واقعا ازش راضیم فقط یه مشکل داره اونم صداش خیلی کمه من خودم قبلا HD۷داشتم که در کیفیت صدا این دو تا رو نمیشه باهم مقایسه کرد در هذفری صدا واقعا زیاد میشه ولی اگه میتونین با این مشکل کنار بیاین توخریدنش شک نکنین حتما بخرین!,1,data/main/Sony Ericsson Xperia Ray.xml,1,0.9908678531646729,0
0,gr-19-1,مزایای این تبلت به همراه داشتن قابلیت‌های مکالمه تلفنی - قرار گرفتن سیم کارت (برای استفاده از اینترنت) - GPS - و نهایتا نسخه خوبی از اندروید است.,1,data/main/Samsung Galaxy Tab 2 7.0 P3100 - 16GB.xml,1,0.9983483152464032,1
8039,-,من که راضیم.,1,data/extra/IBM Lenovo Essential B590-C.xml,1,0.9991511106491089,0
3087,-,ابعاد این تبلت ۲۰۰×۱۳۵ میلی متر است و قطر آن تنها ۷٫۲ میلی متر، یعنی حتی کمتر از آیفون ۵.,2,data/extra/Apple iPad mini WiFi-16GB.xml,1,0.9988343536388129,1
4705,-,جالب‌تر از آن این است که لنز این دوربین در حالت ماکرو توانایی فوکوس خودکار بر روی سوژه هایی به نزدیکی ۰ سانتی متر را دارد!,1,data/extra/Canon Powershot SX50 HS.xml,1,0.9989016085164621,1
4,rev-5,کاور پشتی این تبلت از جنس پلاستیک تیتانیومی ساخته شده است که کیفیت بسیار خوبی داشته و به دلیل اینکه اثر انگشت را جذب نمی‌کند، همیشه ظاهر تمیز خود را حفظ می‌کند.,2,data/main/Samsung Galaxy Tab 2 7.0 P3100 - 16GB.xml,1,0.9930038773454726,1
0,gr-125-1,"اینبار اپل ترکوند واقعا خیلی گوشیه زیباییه ولی از لحاظ سخت افزاری هنوز یکمی مونده تا به S۳ برسه
",1,data/main/Apple iPhone 5 - 16GB.xml,1,0.995627760887146,0
18,rev-19,درون این دوربین ۳۲ گیگابایت حافظه‌ی داخلی وجود دارد که برای ۲ ساعت ضبط ویدیویی در بیشترین کیفیت کافی است.,1,data/main/Sony HDR PJ710v.xml,1,0.9987752110464498,1
54,rev-55,پردازنده‌ای که طبق گفته این کمپانی، دو برابر از پردازنده آیفون ۴S سریع‌تر است.,1,data/main/Apple iPhone 5 - 16GB.xml,1,0.998018138576299,1
3,gr-36-4,ممنون DigiKala.,1,data/main/Western Digital Portable My Passport - 1TB.xml,1,0.9938934445381165,0
0,gr-1-1,اندازه‌ی خوبی داره.,1,data/main/Sony Ericsson Xperia Ray.xml,1,0.9965111613273621,0
21,rev-22,درون این گوشی یک باتری ۱۱۱۰ میلی‌آمپری جای داده شده که توانایی شارژدهی نسبتا خوبی را به گوشی ارایه می‌دهد به طوری که می‌تواند تا ۷ ساعت زمان مکالمه، ۵۰۰ ساعت زمان انتظار و ۳۵ ساعت زمان پخش موسیقی را پشتیبانی کند.,1,data/main/Nokia 500.xml,1,0.998965194215998,1
6620,-,با اینکه تکنولوژی جدیدی توسط اپل رونمایی نشده، ولی بازم این گوشی جزو قوی‌ترین گوشی‌های تولید شده تا به امروز محسوب میشه.,2,data/extra/Apple iPhone 5 - 64GB.xml,1,0.9968279821332544,1
50,rev-51,این حافظه‌ها از سرعت بینهایت بالایی برخوردارند و به هیچ عنوان قابل مقایسه با هاردهای استاندارد قبلی نیستند.,1,data/main/Apple MacBook Pro With Retina Display-B.xml,1,0.9974289077799767,1
7314,-,وزن کمی هم داره و مهمتر از همه تاچش هست که عالی جواب میده,1,data/extra/Nokia Asha 310.xml,1,0.9984002709388733,0
447,-,تجربه نشان داده که باتری‌های اینترنال از عمر بیشتری برخوردار هستند.,1,data/extra/HTC Butterfly.xml,1,0.9955510124564171,1
3871,-,برای این کار باید از CHDK استفاده کرد البته دستی کردن موقت تنظیمات برای فیلم برداری شاید باعث هنگ کردن و سوختن دوربین بشه!,-1,data/extra/Canon PowerShot SX40 HS.xml,0,0.9922225116752088,1
4224,-,به کار گیری نسخه سبکی از رابط کاربری زیبای شرکت HTC یعنی HTC Sense ۴٫۰ در کنار رابط کاربری استاندارد اندروید تجربه کار با این گوشی را بسیار لذت بخش و جذاب خواهد کرد.,2,data/extra/HTC Desire C.xml,1,0.998732584179379,1
9,rev-10,این ابعاد برای تبلت‌های ۱۰ اینچی کاملا مناسب است و این تبلت را در بین تبلت‌های باریک و سبک موجود در بازار قرار می‌دهد.,1,data/main/Fujitsu Stylistic M532.xml,1,0.998800226021558,1
8,rev-9,وزن این دستگاه تنها ۲٫۳ کیلوگرم است که برای یک لپ‌تاپ ۱۵٫۶ اینچی، وزن بسیار مناسبی محسوب می‌شود.,2,data/main/HP_ProBook_4540s-A.xml,1,0.9988639149814844,1
9216,-,سلام دوستان به نظر من این تبلت بهترین و فوق العاده‌ترین تبلت توی بازاره.,2,data/extra/Samsung Galaxy Note 10.1 N8000 - 16GB.xml,1,0.9985430240631104,0
8,rev-9,انحناهای ایجاد شده روی این کنسول نیز به جلوه ظاهری آن افزوده است.,1,data/main/Microsoft Xbox 360 Slim 250GB Console with Kinect.xml,1,0.9986958312802017,1
3711,-,احتمالا من اولین مشتریش باشم، چون خرید از بازار علاوه بر وجود قیمت‌های غیر واقعی احتمال دستکاری تو جعبه رو داره.,1,data/extra/HTC One X Plus - 64GB.xml,1,0.998272180557251,0
5,rev-6,تبلت GS-Pad مدل GSP-X۷ با صفحه نمایش ۷ اینچ و رزولوشن ۴۸۰ × ۸۰۰ پیکسل، دارای تصویری شفاف و واقعی می‌باشد.,1,data/main/GS-Pad GSP-X7.xml,1,0.9987105017062277,1
19,-,زوم ۳۰ برابر و فوکوس سریع حتی در زوم ۳۰x.,1,data/extra/Fujifilm Finepix HS25 EXR.xml,1,0.9983460870571434,1
41,rev-42,بدین ترتیب به راحتی به کمک قلم آن که دارای یک میکروفون و بلندگو است، به تماس خود پاسخ داده و در پایان به کارتان ادامه می‌دهید.,1,data/main/Asus PadFone - 16GB.xml,1,0.9988492266274989,1
538,-,عالیه فقط حیف که باطریش تعویض نمیشه,1,data/extra/HTC Butterfly.xml,1,0.9992901086807251,0
7965,-,کیفیت هدستش برای WALKMAN خیلی جالب نیست اما همه چیش نسبت به قیمتش عالیه من از دیجی کالا خریدم خوبیش اینه که که دیگه مسخره بازیه علائدین یارو نداره,1,data/extra/Sony Ericsson Live With Walkman.xml,1,0.999382495880127,0
0,gr-2-1,اپل همیشه عالی بوده، ولی نسبت به قیمتش نمی‌ارزه,-1,data/main/Apple MacBook Pro With Retina Display-B.xml,0,0.9978762865066528,0
9,rev-10,مورد دیگری که در طراحی iPhone ۵ شما را شگفت زده خواهد کرد وزن آن است.,1,data/main/Apple iPhone 5 - 16GB.xml,1,0.9985760288545862,1
12902,-,حس خوبی بود وقتی بیشتر بررسیش کردم دوباره مینویسم.,1,data/extra/Nokia 206.xml,1,0.9969269633293152,0
12,rev-13,صفحه نمایش ۷ اینچی این تبلت از نوع IPS بوده و قادر است تصاویری را با دقت ۸۰۰×۱۲۸۰ پیکسل نمایش دهد.,1,data/main/Asus Google Nexus 7 3G - 32GB.xml,1,0.9989805791992694,1
7642,-,با این حال RF۳۲ مجهز به لنزی با توانایی زوم ۳۲ برابر می‌باشد که از بزرگنمایی ۱۰ برابر دوربین M۵۲ بیشتر است.,1,data/extra/Canon Vixia HF R30.xml,1,0.9987269148696214,1
3,gr-61-4,"۵- نسبت به رقبای فعلی امکانات خیلی کمتری دارد , و نمی‌توان بعنوان یک فبلت به کار گرفت (فون+ تبلت) اصطلاحا"" (فبلت)",-1,data/main/Apple iPhone 5 - 16GB.xml,0,0.9924640981480479,1
6969,-,وزن آن نیز ۳۳۸ گرم است که در مقایسه با بدنه پلاستیکی آن، به نسبت دیگر تبلت‌های سری Galaxy مقداری سنگین نیز به نظر می‌رسد.,-1,data/extra/Samsung Galaxy Note N5100 - 16GB_Hosseini.xml,0,0.9990316347684711,1
4667,-,از سایت خوب دی جی کالا هم تشکر میکنم,1,data/extra/Canon Powershot SX50 HS.xml,1,0.9985700845718384,0
44,rev-45,باتری این گوشی یک باتری ۱۳۰۰ میلی متری آمپر ساعتیست که از باتری مدل‌های ۸۲۰ و ۹۲۰ بسیار ضعیف‌تر است، با این حال بیش از ۱۴ ساعت مکالمه ممتد را پشتیبانی می‌نماید.,-1,data/main/Nokia Lumia 620.xml,0,0.9988759612897411,1
46,rev-47,جمع بندی یکی از معایب گوشی‌های ویندوز فون ۸ نوکیا یعنی لومیا ۹۲۰ و ۸۲۰، قیمت بالای آن‌ها بود که امکان خریدشان را از بسیاری از کاربران سلب نموده بود.,-1,data/main/Nokia Lumia 620.xml,0,0.9957671682350338,1
0,gr-32-1,"تو این رنج عالیه رم بالا سی پی یو خوب از مهمتر اندروید ۴٫۱ حتما میخرمش
",2,data/main/Samsung Galaxy Young S6312.xml,1,0.9952288866043091,0
